categorie,name,unitTogramme,energieKcal,energieKj,eau,proteines,glucides,sucres,lipides,agSature,fibres,sel,sodium,calcium,fer,vitamineD,vitamineC,vegan,glutenFree,pregnantPermission,Code CIQUAL,Emballage,EF(mPt/kg),ChangementClimatique(kgCO2eq/kg),AppauvrissementCoucheOzone(E-06kgCVC11eq/kg),RayonnementsIonisants(kBqU-235eq/kg),FormationPhotochimiqueOzone(E-03kgNMVOCeq/kg),Particules (E-06 disease inc./kg),Acidification terrestre et eaux douces (mol H+ eq/kg),Eutrophisation terreste (mol N eq/kg),Eutrophisation eaux douces (E-03 kg P eq/kg),Eutrophisation marine (E-03 kg N eq/kg),Utilisation du sol (Pt/kg),Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg),Épuisement des ressources eau (m3 depriv./kg),Épuisement des ressources énergétiques (MJ/kg),Épuisement des ressources minéraux (E-06 kg Sb eq/kg)
EPICES,Bouillon de legumes,80,213,891.192,4.53,10.3,17.7,2.87,11.1,5.85,0.67,54.1,21600,0,0,0,0,FALSE,TRUE,TRUE,25971,,,,,,,,,,,,,,,,
EPICES,Botte de cerfeuil,100,39.9,166.9416,87.4,3.72,3.63,0.6,0.6,0.22,2.55,0.038,10,273,1.6,0,37,TRUE,TRUE,TRUE,11002,LPDE,0.14484049,0.95348605,0.085499244,0.27047358,2.8647108,0.070627622,0.0087930876,0.032719468,0.2306630999999999,4.127382300000001,37.282389,14.959606,5.5103209,16.416961,2.0462262
EPICES,Botte de ciboulette,100,29.7,124.2648,90.6,2.57,2.1,1.75,0.52,0.15,3.19,0.028,11.5,92.8,1.31,0,39.7,TRUE,TRUE,TRUE,11003,LPDE,0.095862875,0.69784657,0.079532314,0.30140676,1.8283542,0.02659585,0.0026772061,0.0067262703,0.14146821,2.3752927,19.977345,17.843999,3.4146784,14.995832,1.5715135999999998
EPICES,Botte de persil,100,43,179.912,85.5,3.71,3.48,0.95,0.63,0.1,4.3,0.59,54.3,218,4.67,0,177,TRUE,TRUE,TRUE,11014,LPDE,0.14484049,0.95348605,0.085499244,0.27047358,2.8647108,0.070627622,0.0087930876,0.032719468,0.2306630999999999,4.127382300000001,37.282389,14.959606,5.5103209,16.416961,2.0462262
EPICES,Botte de menthe,100,57.6,240.9984,82.1,3.52,5.3,5.3,0.84,0.22,7.4,0.076,30.5,221,8.48,0,22.6,TRUE,TRUE,TRUE,11029,,,,,,,,,,,,,,,,
EPICES,Fond de veau,null,343,1435.112,4.2,8.5,59.5,22.3,7.4,3.22,2.1,16.7,6660,39,0.68,0.5,0,FALSE,TRUE,TRUE,11169,,,,,,,,,,,,,,,,
EPICES,Fond de volaille,null,341,1426.744,0,7.4,66.3,13.6,4.9,1.65,1.3,12.5,4990,0,0,0,0,FALSE,TRUE,TRUE,11171,,,,,,,,,,,,,,,,
EPICES,Sel,null,0,0,0.027,0,0,0,0,0,0,97.8,39100,13.3,0.29,0,0,TRUE,TRUE,TRUE,11017,V (PVC),0.077675804,0.64597641,0.070874453,0.24208129,2.1491336,0.031666807,0.0033101009,0.0071575255,0.27034511,0.75603597,3.5339844,17.738175,0.79700275,13.13796,5.8057884
EPICES,Fleur de sel,null,0,0,3.75,0,0,0,0,0,0,94.3,37700,171,0,0,0,TRUE,TRUE,TRUE,11082,V (PVC),0.077675804,0.64597641,0.070874453,0.24208129,2.1491336,0.031666807,0.0033101009,0.0071575255,0.27034511,0.75603597,3.5339844,17.738175,0.79700275,13.13796,5.8057884
EPICES,Curry en poudre,null,301,1259.384,8.8,14.5,2.63,2.63,14,1.65,53.2,0.13,52,525,19.1,0,0.7,TRUE,TRUE,TRUE,11005,Verre,0.2638027,0.46985556,0.14114149,0.3723273,2.581666,0.07489092,0.0054545559,0.0095010647,1.2317281999999998,69.72015099999999,691.48637,11.903233,0.29929435,16.620912,2.0329586
EPICES,Gingembre en poudre,null,335,1401.64,9.94,8.98,58.3,3.39,4.24,2.6,14.1,0.068,27,114,19.8,0,0.7,TRUE,TRUE,TRUE,11006,Verre,0.16278488,1.1547668,0.20027208,0.40027923,5.837627100000001,0.13218898,0.015375841,0.045375463,0.23178597,4.0200709,20.724336,22.584686,1.9756846,21.774518,3.5208671
EPICES,Poivre noir en poudre,null,330,1380.72,9,13.3,39.5,0.64,7.5,2.9,25.7,0.036,14.2,480,17,0.25,0.5,TRUE,TRUE,TRUE,11015,Verre,0.1482827,1.1515773,0.1818605999999999,0.39098647,4.443403,0.095738071,0.0085774838,0.019625519,0.21770633,4.2839004,16.35615,52.897679,1.3953257,21.205392,3.8163042
EPICES,Poivre blanc en poudre,null,310,1297.04,11.4,11.4,48.3,0,2.11,0.63,26.2,0.013,5,265,14.3,0,21,TRUE,TRUE,TRUE,11019,Verre,0.1482827,1.1515773,0.1818605999999999,0.39098647,4.443403,0.095738071,0.0085774838,0.019625519,0.21770633,4.2839004,16.35615,52.897679,1.3953257,21.205392,3.8163042
EPICES,Cannelle en poudre,null,243,1016.712,10.6,3.87,27.5,2.17,1.22,0.44,53.1,0.025,10,1000,8.32,0,3.8,TRUE,TRUE,TRUE,11025,Verre,0.2877975,0.68831023,0.18623921,0.39064812,4.984146,0.083680585,0.0095230626,0.01844387,1.2572561,70.518924,692.50601,14.078533,0.32020398,19.803965,2.2650881000000003
EPICES,Safran,null,352,1472.768,11.9,11.4,61.5,42.4,5.85,1.59,3.9,0.37,148,111,11.1,0,80.8,TRUE,TRUE,TRUE,11039,Verre,0.25633278,0.45017984,0.12891984,0.23791924,2.5351996,0.073938489,0.0053478262,0.0092899097,1.2224182,69.696682,691.41527,11.163666,0.23013662,13.701391,1.9101781
EPICES,Cumin,null,427,1786.568,08.06,17.8,33.7,2.25,22.3,1.54,10.5,0.42,168,931,66.4,0,7.7,TRUE,TRUE,TRUE,11042,Verre,0.25633278,0.45017984,0.12891984,0.23791924,2.5351996,0.073938489,0.0053478262,0.0092899097,1.2224182,69.696682,691.41527,11.163666,0.23013662,13.701391,1.9101781
EPICES,Noix de muscade,null,507,2121.288,6.22,5.3,28.5,2.99,36.3,25.9,20.8,0.04,16,184,03.04,0,3,TRUE,TRUE,TRUE,11048,Verre,0.16700955,1.3054009,0.21227211,0.40447321,6.6249325,0.1005906799999999,0.012327983,0.027890676,0.23779912,5.0219169,16.750706,54.382104,1.4095849,23.406843,3.868723
EPICES,Paprika,null,319,1334.696,11.2,14.1,19.1,10.3,12.9,2.14,34.9,0.17,68,229,21.1,0,0.9,TRUE,TRUE,TRUE,11049,Verre,0.1482827,1.1515773,0.1818605999999999,0.39098647,4.443403,0.095738071,0.0085774838,0.019625519,0.21770633,4.2839004,16.35615,52.897679,1.3953257,21.205392,3.8163042
EPICES,Clou de girofle,null,335,1401.64,9.87,5.97,31.6,2.38,13,3.95,33.9,0.69,277,632,11.8,0,0.2,TRUE,TRUE,TRUE,11052,Verre,0.2838478299999999,0.66451293,0.1821059099999999,0.38826184,4.4186787,0.083530817,0.0085306625,0.016250003,1.2520186,70.254229,691.90866,13.868033,0.31818047,19.47799,2.3077389
EPICES,Feuille de laurier,null,353,1476.952,5.44,7.61,48.6,48.6,8.36,2.28,26.3,0.058,23,834,43,0,46.5,TRUE,TRUE,TRUE,11053,Verre,0.14788301,0.95815962,0.14524154,0.25158944,3.6961693,0.1130832599999999,0.010917401,0.032368467,0.23020652,3.7685784,34.71124,18.878449,4.353314,16.122684,2.8753546
EPICES,Quatre épices,null,348,1456.032,8.46,06.09,50.5,0,8.69,2.55,21.6,0.19,77,661,07.06,0,39.2,TRUE,TRUE,TRUE,11056,Verre,0.2294005,0.88238901,0.18141126,0.26070929,5.3797488,0.097609532,0.011277925,0.026387217,0.8274918699999999,43.332993,415.93292,21.837683,0.84022505,17.930373,2.7142666
EPICES,Graine de pavot,null,551,2305.384,5.17,19.7,13.7,2.99,43.1,4.69,14.8,0.059,23.5,1440,9.58,0,1,TRUE,TRUE,TRUE,11061,Verre,0.46385853,1.945428,0.22842531,0.41899661,8.962978099999999,0.4305603,0.057310002,0.23550575,1.5913706,29.658292,289.67911,43.636555,5.3574293,26.029622,6.4620404
EPICES,Graine de Carvi,null,334,1397.456,9.87,19.8,11.9,0.64,14.6,0.62,38,0.043,17,689,16.2,0,21,TRUE,TRUE,TRUE,11064,Verre,0.25633278,0.45017984,0.12891984,0.23791924,2.5351996,0.073938489,0.0053478262,0.0092899097,1.2224182,69.696682,691.41527,11.163666,0.23013662,13.701391,1.9101781
EPICES,Extrait de vanille,null,240,1004.16,64.5,0.05,2.41,0,0,0,0,0.01,4,0,0.13,0,0,TRUE,TRUE,TRUE,11065,V (PVC),0.24674732,0.3371931,0.10939457,0.29778033,2.7938081,0.025967783,0.004073562,0.0090846281,1.1731484,69.71606299999999,687.29313,9.8356568,0.6519031,14.399939,1.1227577
EPICES,Gingembre,null,32.9,137.6536,90.9,1.1,3.4,1,1.1,0.09,2.7,0.016,6.3,11,0.4,0.25,0.5,TRUE,TRUE,TRUE,11006,Verre,0.16278488,1.1547668,0.20027208,0.40027923,5.837627100000001,0.13218898,0.015375841,0.045375463,0.23178597,4.0200709,20.724336,22.584686,1.9756846,21.774518,3.5208671
EPICES,Cardamome en poudre,null,321,1343.064,8.28,10.8,40.5,0,6.7,0,28,0.045,18,383,14,0,21,TRUE,TRUE,TRUE,11075,Verre,0.2638027,0.46985556,0.14114149,0.3723273,2.581666,0.07489092,0.0054545559,0.0095010647,1.2317281999999998,69.72015099999999,691.48637,11.903233,0.29929435,16.620912,2.0329586
EPICES,Piment de Cayenne,null,376,1573.184,08.05,12,29.4,10.3,17.3,3.26,27.2,0.075,30,148,7.8,0,76.4,TRUE,TRUE,TRUE,11088,Verre,0.1482827,1.1515773,0.1818605999999999,0.39098647,4.443403,0.095738071,0.0085774838,0.019625519,0.21770633,4.2839004,16.35615,52.897679,1.3953257,21.205392,3.8163042
EPICES,Curcuma en poudre,null,291,1217.544,12.9,9.68,44.4,3.21,3.25,1.84,22.7,0.068,27,168,55,0,0.7,TRUE,TRUE,TRUE,11089,Verre,0.2638027,0.46985556,0.14114149,0.3723273,2.581666,0.07489092,0.0054545559,0.0095010647,1.2317281999999998,69.72015099999999,691.48637,11.903233,0.29929435,16.620912,2.0329586
EPICES,Romarin,null,121,506.264,67.8,3.31,6.6,0,5.86,2.84,14.1,0.065,26,317,6.65,0,21.8,TRUE,TRUE,TRUE,11068,LPDE,0.14484049,0.95348605,0.085499244,0.27047358,2.8647108,0.070627622,0.0087930876,0.032719468,0.2306630999999999,4.127382300000001,37.282389,14.959606,5.5103209,16.416961,2.0462262
EPICES,Sauge,null,36.7,153.5528,85.6,4,0.97,0.3,0.5,0.01,7,0.028,11.1,230,4.6,0.25,0.5,TRUE,TRUE,TRUE,11069,LPDE,0.14484049,0.95348605,0.085499244,0.27047358,2.8647108,0.070627622,0.0087930876,0.032719468,0.2306630999999999,4.127382300000001,37.282389,14.959606,5.5103209,16.416961,2.0462262
EPICES,Thym,null,107,447.688,65.1,5.56,10.5,0,1.68,0.47,14,0.023,9,405,17.5,0,160,TRUE,TRUE,TRUE,11070,LPDE,0.14484049,0.95348605,0.085499244,0.27047358,2.8647108,0.070627622,0.0087930876,0.032719468,0.2306630999999999,4.127382300000001,37.282389,14.959606,5.5103209,16.416961,2.0462262
EPICES,Estragon,null,44,184.096,0,3.8,4.1,1.2,0,0.6,6.2,0.025,0,0,0,0,0,TRUE,TRUE,TRUE,11092,LPDE,0.14484049,0.95348605,0.085499244,0.27047358,2.8647108,0.070627622,0.0087930876,0.032719468,0.2306630999999999,4.127382300000001,37.282389,14.959606,5.5103209,16.416961,2.0462262
EPICES,Aneth,null,48.2,201.6688,86,3.93,3.9,1.2,1.1,0.27,3.5,0.15,27,202,5.5,0,70,TRUE,TRUE,TRUE,11093,LPDE,0.14484049,0.95348605,0.085499244,0.27047358,2.8647108,0.070627622,0.0087930876,0.032719468,0.2306630999999999,4.127382300000001,37.282389,14.959606,5.5103209,16.416961,2.0462262
EPICES,Coriandre,null,22.3,93.3032,92.2,2.13,0.87,0.87,0.52,0.014,2.8,0.12,46,67,1.77,0,27,TRUE,TRUE,TRUE,11026,Verre,0.14576959,1.1742874,0.17761425,0.26111709,4.9232187,0.0965139699999999,0.0093057297,0.021416291,0.21614612,4.4408748000000005,16.48573,52.631554,1.3317944,18.898005,3.7258393
EPICES,Ail en poudre,null,344,1439.296,6.48,16.7,62.8,2.43,0.77,0.2,9.45,0.11,43,79.5,4.2,0,2.39,TRUE,TRUE,TRUE,11023,Verre,0.13013797,0.82099799,0.17667332,0.64093426,3.0628449,0.081236677,0.00642255,0.012380615,0.18531935,2.4514629,21.181705,23.335265,2.8652756,23.094722,2.8620327
EPICES,Persil séché,null,291,1217.544,3.95,29,16.8,7.27,5.34,1.38,29.7,01.05,422,658,38,0,137,TRUE,TRUE,TRUE,11024,Verre,0.16808574,1.0113735,0.17829555,0.61510215,3.8218398,0.11565916,0.011206057,0.032939545,0.25538569,3.8320516,34.903542,20.878643,4.5403543,24.01866,3.2074201
EPICES,Menthe séchée,null,283,1184.072,11.3,19.9,22.2,0,06.03,1.58,29.8,0.86,344,1490,87.5,0,0,TRUE,TRUE,TRUE,11029,,,,,,,,,,,,,,,,
EPICES,Basilic séché,null,244,1020.896,10.4,23,10.1,1.71,04.07,2.16,37.7,0.19,76,2240,89.8,0,0.8,TRUE,TRUE,TRUE,11032,Verre,0.16808574,1.0113735,0.17829555,0.61510215,3.8218398,0.11565916,0.011206057,0.032939545,0.25538569,3.8320516,34.903542,20.878643,4.5403543,24.01866,3.2074201
EPICES,Marjolaine séchée,null,276,1154.784,7.64,12.7,20.3,04.09,07.04,0.53,40.3,0.19,77,1990,82.7,0,51.4,TRUE,TRUE,TRUE,11034,Verre,0.16808574,1.0113735,0.17829555,0.61510215,3.8218398,0.11565916,0.011206057,0.032939545,0.25538569,3.8320516,34.903542,20.878643,4.5403543,24.01866,3.2074201
EPICES,Origan séché,null,265,1108.76,9.93,9,26.4,04.09,4.28,1.55,42.5,0.063,25,1600,36.8,0,2.3,TRUE,TRUE,TRUE,11035,Verre,0.16808574,1.0113735,0.17829555,0.61510215,3.8218398,0.11565916,0.011206057,0.032939545,0.25538569,3.8320516,34.903542,20.878643,4.5403543,24.01866,3.2074201
EPICES,Romarin séché,null,328,1372.352,9.31,4.88,21.5,0,15.2,7.37,42.6,0.13,50,1280,29.3,0,61.2,TRUE,TRUE,TRUE,11036,Verre,0.16808574,1.0113735,0.17829555,0.61510215,3.8218398,0.11565916,0.011206057,0.032939545,0.25538569,3.8320516,34.903542,20.878643,4.5403543,24.01866,3.2074201
EPICES,Sauge séchée,null,320,1338.88,7.96,10.6,20.4,1.71,12.8,07.03,40.3,0.028,11,1650,28.1,0,32.4,TRUE,TRUE,TRUE,11037,Verre,0.16808574,1.0113735,0.17829555,0.61510215,3.8218398,0.11565916,0.011206057,0.032939545,0.25538569,3.8320516,34.903542,20.878643,4.5403543,24.01866,3.2074201
EPICES,Thym séché,null,285,1192.44,7.79,9.11,26.9,1.71,7.43,2.73,37,0.14,55,1890,124,0,50,TRUE,TRUE,TRUE,11038,Verre,0.16808574,1.0113735,0.17829555,0.61510215,3.8218398,0.11565916,0.011206057,0.032939545,0.25538569,3.8320516,34.903542,20.878643,4.5403543,24.01866,3.2074201
EPICES,Herbes de Provence séchées,null,283,1184.072,7.1,11.5,23,18.5,7.2,1.88,40.1,0.088,35,1860,69.8,0,54,TRUE,TRUE,TRUE,11060,Verre,0.16883704,1.0142405,0.17852323,0.61526164,3.834273,0.1160691099999999,0.011262715,0.03317272,0.256487,3.8618493,35.179127,20.956462,4.5816176,24.047255,3.217947
EPICES,Sarriette séchée,null,264,1104.576,9,6.73,23,0,5.91,3.26,45.7,0.06,24,2130,37.9,0,50,TRUE,TRUE,TRUE,11062,Verre,0.16808574,1.0113735,0.17829555,0.61510215,3.8218398,0.11565916,0.011206057,0.032939545,0.25538569,3.8320516,34.903542,20.878643,4.5403543,24.01866,3.2074201
FECULENTS,Nouilles asiatiques,null,147,615.048,67.5,4.78,18.8,2,4.3,0.5,6.3,1.2,470,0,0,0,0,TRUE,FALSE,TRUE,9085,PP,0.2114132,1.1742068,0.17892765,0.90193291,3.9352736,0.1639854499999999,0.02312755,0.097488914,0.2863307799999999,7.6644789,87.838888,35.923277,1.1982158,29.382825,2.286298
FECULENTS,Riz complet,null,158,661.072,60.4,3.21,32.6,0.2,1,0.17,2.3,0.01,5,13,0.32,0,0.5,TRUE,TRUE,TRUE,9102,LPDE,0.31474413,2.1617032,0.1463356,0.2793636,7.221034,0.1404759699999999,0.0217633,0.078188752,0.3464629,8.7448397,78.785728,38.33522,13.848871,22.400295,3.1016745
FECULENTS,Riz blanc,null,145,606.68,63.9,2.92,31.8,0.2,0.41,0.076,0.8,0.01,5,14,0.04,0,0.5,TRUE,TRUE,TRUE,9100,LPDE,0.31474413,2.1617032,0.1463356,0.2793636,7.221034,0.1404759699999999,0.0217633,0.078188752,0.3464629,8.7448397,78.785728,38.33522,13.848871,22.400295,3.1016745
FECULENTS,Riz rouge,null,141,589.944,63.1,3.45,28.2,0,0.69,0,4,0.0088,3.5,19.9,1,0,0,TRUE,TRUE,TRUE,9109,LPDE,0.31474413,2.1617032,0.1463356,0.2793636,7.221034,0.1404759699999999,0.0217633,0.078188752,0.3464629,8.7448397,78.785728,38.33522,13.848871,22.400295,3.1016745
FECULENTS,Riz sauvage,null,102,426.768,73.9,3.8,19.7,0.73,0.34,0.049,1.8,0.0075,3,3,0.6,0,0,TRUE,TRUE,TRUE,9108,LPDE,0.31474413,2.1617032,0.1463356,0.2793636,7.221034,0.1404759699999999,0.0217633,0.078188752,0.3464629,8.7448397,78.785728,38.33522,13.848871,22.400295,3.1016745
FECULENTS,Riz thaï,null,143,598.312,64.7,2.92,30.5,0,0.7,0.3,1.1,0.013,5,5.7,0.05,0.25,0.5,TRUE,TRUE,TRUE,9124,LPDE,0.31474413,2.1617032,0.1463356,0.2793636,7.221034,0.14047596999999998,0.0217633,0.078188752,0.3464629,8.7448397,78.785728,38.33522,13.848871,22.400295,3.1016745
FECULENTS,Riz basmati,null,117,489.528,71.1,2.74,24.4,0,0.6,0.3,1,0.013,5,11,0.17,0.25,0.5,TRUE,TRUE,TRUE,9119,LPDE,0.31474413,2.1617032,0.1463356,0.2793636,7.221034,0.1404759699999999,0.0217633,0.078188752,0.3464629,8.7448397,78.785728,38.33522,13.848871,22.400295,3.1016745
FECULENTS,Quinoa,null,149,623.416,61.6,4.66,27.9,0.87,1.1,0.14,3.8,0.015,6,23,1.6,0,0,TRUE,TRUE,TRUE,9340,LPDE,0.34524901,1.5831892,0.17390777,0.30878745,6.888442,0.10654868,0.016362669,0.054603734,1.3320802,15.437976,242.49484,65.492359,13.999211,23.208538,5.1977828
FECULENTS,Polenta,null,77.5,324.26,79.9,1.38,16.9,0.1,0.3,0.01,1.6,0.01,5,4.7,0.21,0,0.5,TRUE,TRUE,TRUE,9615,PP,0.1206493,0.56047541,0.0566910079999999,0.24891519,2.1399026,0.1132475699999999,0.016636135,0.069787041,0.26388321,7.1991557,91.925266,9.0920678,0.22107112,10.553787,2.2394341
FECULENTS,Graine de couscous,null,157,656.888,60.6,4.56,31,1.6,1,0.25,2.3,0.013,5,15,0.53,0,0.5,TRUE,FALSE,TRUE,9683,PP,0.1206493,0.56047541,0.0566910079999999,0.24891519,2.1399026,0.1132475699999999,0.016636135,0.069787041,0.26388321,7.1991557,91.925266,9.0920678,0.22107112,10.553787,2.2394341
FECULENTS,Semoule fine,null,157,656.888,60.6,4.56,31,1.6,1,0.25,2.3,0.013,5,15,0.53,0,0.5,TRUE,FALSE,TRUE,9683,PP,0.1206493,0.56047541,0.0566910079999999,0.24891519,2.1399026,0.1132475699999999,0.016636135,0.069787041,0.26388321,7.1991557,91.925266,9.0920678,0.22107112,10.553787,2.2394341
FECULENTS,Boulgour de blé,null,111,464.424,71.5,3.73,21.7,0,0.5,0.11,2.2,0.018,7,14,0.55,0,0.5,TRUE,FALSE,TRUE,9690,LPDE,0.13132115,0.87194232,0.084470359,0.27049852,3.0915618,0.069150423,0.0099156966,0.040761081,0.31048426,8.0635277,105.71683,15.861382,2.0953092,14.055734,1.3340280999999998
FECULENTS,Pâtes,null,126,527.184,68.3,3.99,25,0.6,0.55,0.11,1.9,0.01,5,17,0.43,0,0.5,TRUE,FALSE,TRUE,9811,PP,0.3102471,1.6654771,0.18969721,0.63374698,5.8916395,0.27523994,0.040595574,0.16824173,0.71730209,17.244339,217.47442,24.635843,0.53154503,29.629777,6.661389799999999
FECULENTS,Pâtes fraîches aux oeufs,null,168,702.912,59.1,5.76,32,0,1.3,0,1.5,0.042,16.8,24.1,1.1,0.2,0,FALSE,FALSE,TRUE,9815,LPDE,0.24033509,1.31776,0.14138467,0.39549233,4.7099787,0.22893486,0.032736644,0.13861027,0.38537181,9.5928202,121.05483,37.814343,1.4774666,20.013593,2.8459019
FECULENTS,Pâtes sèches sans gluten,null,163,681.992,60.1,03.09,34.4,0.49,1.1,0.29,1,0.015,5.9,9.6,0.48,0,0.5,TRUE,TRUE,TRUE,9874,LPDE,0.31066174,1.7205726,0.1825983099999999,0.52386985,6.0842007,0.27737528,0.040892989,0.16876579,0.7344530699999999,17.281800999999998,218.39181,24.485389,0.65216183,28.116452,6.6315615
FECULENTS,Pâtes sèches complètes,null,128,535.552,67.5,4.55,23.4,0.6,0.9,0.099,3.3,0.01,5,22,0.98,0,0.5,TRUE,FALSE,TRUE,9870,LPDE,0.31066174,1.7205726,0.1825983099999999,0.52386985,6.0842007,0.27737528,0.040892989,0.16876579,0.7344530699999999,17.281800999999998,218.39181,24.485389,0.65216183,28.116452,6.6315615
FECULENTS,Vermicelle de riz cuite,null,89.3,373.6312,77.8,1.43,20.1,0.2,0.5,0.01,0.5,0.024,9.5,5.2,0.08,0.25,0.5,TRUE,TRUE,TRUE,9900,LPDE,0.68337046,3.7200422,0.66275778,4.6209026,14.344833,0.25930523,0.040164953,0.13849306,0.73987574,14.688299,121.89181,84.223856,18.743106,124.40096,6.6745576
FECULENTS,Vermicelle de soja cuite,null,61.2,256.0608,84.4,0.57,14.4,0,0.1,0,0.8,0.0063,2.5,14.2,1,0,0,TRUE,TRUE,TRUE,9902,,,,,,,,,,,,,,,,
FECULENTS,Gnocchi à la semoule cuit,null,185,774.04,0,5.6,34.4,0.2,2.4,0.4,1.8,1.2,0,0,0,0,0,FALSE,FALSE,TRUE,25479,PP,0.12354245,0.80022455,0.15296947,0.83739863,2.57812,0.053259798,0.0069208771,0.026562448,0.16086965,4.113370499999999,46.431273,22.989847,0.86587753,26.345098,1.968529
FECULENTS,Gnocchi à la pomme de terre cuit,null,177,740.568,55.5,05.01,33.6,1.1,02.05,0.26,2,01.01,402,5.1,0.7,0.5,0,FALSE,FALSE,TRUE,25510,PP,0.12354245,0.80022455,0.15296947,0.83739863,2.57812,0.053259798,0.0069208771,0.026562448,0.16086965,4.113370499999999,46.431273,22.989847,0.86587753,26.345098,1.968529
FECULENTS,Pain de mie,null,271,1133.864,34.8,7.52,49.5,9.2,3.8,0.35,3,01.06,425,87,0.74,0,0.5,TRUE,FALSE,TRUE,7200,LPDE,0.21814302,2.1778077,0.15866604,0.61146659,4.6301389,0.13515255,0.018435033,0.075087371,0.341181,8.6749992,108.80344,30.720088,1.2374922,26.06595,2.4990322000000003
FECULENTS,Pain pour hamburger,null,293,1225.912,30.9,09.07,49.7,5.88,5.35,0.88,3.3,1.14,453,89,0.85,0,0.5,TRUE,FALSE,TRUE,7259,Papier,0.26551548,2.2903013,0.17417552,0.64279944,5.3940043,0.19321819,0.025555951,0.10651667,0.45860113,11.31061,167.07558,46.572698,1.6146167,22.71428,3.3289228
FECULENTS,Tortilla,null,327,1368.168,26,8.34,52.1,1.55,8.2,3.85,3.85,1.25,650,45,0.76,0,0,TRUE,FALSE,TRUE,7813,LPDE,0.16882042,0.97172067,0.12493484,0.57523478,3.7130735,0.097180861,0.013590964,0.055295133,0.25036084,7.7402553,82.459414,53.14182,1.2261171,22.374849,1.8684607
FECULENTS,Blini,null,271,1133.864,45.9,5.98,33.7,3.14,11.2,3.19,2.35,1.32,521,38.9,0.6,0.5,0,TRUE,FALSE,TRUE,23805,PS,0.2234102399999999,1.7330829,0.13764205,0.60774456,4.0816843,0.18030953,0.025527587,0.10781072,0.25648117,7.8510496,101.58485,36.185879,1.2338837,23.455354,1.7480316
FECULENTS,Biscotte classique,null,409,1711.256,2.8,9.8,76.6,6.8,5.9,1.98,3.1,1.27,509,29,1.1,0.25,0,TRUE,FALSE,TRUE,7300,Carton,0.13607987,0.86654173,0.14074432,0.56386977,2.7860107,0.074532617,0.0097569643,0.039823459,0.2356382,6.9960527,80.388801,39.843971,0.45896156,19.255729,1.9285647
FECULENTS,Chapelure,null,374,1564.816,7.29,11.6,70,6.9,3.77,0.94,4.5,1.82,728,72.8,1.8,0,0,TRUE,FALSE,TRUE,7500,,,,,,,,,,,,,,,,
FECULENTS,Chips de maïs,null,495,2071.08,2.6,6.56,59.5,2.62,24.7,9.98,4.19,1.42,565,94.5,1.17,0,0,TRUE,TRUE,TRUE,38105,LPDE,0.2920026899999999,2.2443641,0.26154692,0.77991792,7.3702645,0.12758041,0.018638087,0.071623139,0.48321698,19.403128,191.28223,78.813636,1.152872,33.020277,7.1945758
FECULENTS,Fécule de pomme de terre,null,348,1456.032,12.7,0,86.3,0,0.2,0.039,0.55,0.0094,3.75,27.5,0.84,0,0,TRUE,TRUE,TRUE,4090,,,,,,,,,,,,,,,,
FECULENTS,Flocon d'avoine,null,367,1535.528,10.1,13.3,57.9,0.97,6.51,1.13,10.2,0.014,5.68,84.3,04.05,0,0,TRUE,TRUE,TRUE,9311,Papier,0.27904842,1.3017534,0.14059198,0.2694048,4.4252892,0.1375995,0.017204214,0.069344592,0.93903471,63.394956,238.57766,43.7895,1.0233579,14.429179,3.5493876
FECULENTS,Farine de blé,null,350,1464.4,12.5,09.03,73.7,1.5,1,0.19,3.2,0.13,5,23,1,0.25,0.5,TRUE,FALSE,TRUE,9436,LDPE,0.0909774669999999,0.50663009,0.070270895,0.20503443,1.9755364,0.063238955,0.0090734062,0.038953909,0.15450759,6.1530778,80.994225,23.166868,0.30465947,7.8457853,1.1758259999999998
FECULENTS,Fécule de maïs,null,362,1514.608,9.26,0.43,89.2,0,0.25,0.009,0.8,0.019,10.2,6,0.38,0,0,TRUE,TRUE,TRUE,9510,Carton,0.17236489,1.2241674,0.12969432,0.23794493,3.9848846,0.10159924,0.012895275,0.048825218,0.4677659099999999,13.428215,99.866024,32.661476,0.34070985,16.152265,7.353695
FECULENTS,Farine de riz,null,357,1493.688,11.4,7.62,73.9,0.9,2.5,0.46,3.3,0.13,5,9.5,0.79,0.25,0.5,TRUE,TRUE,TRUE,9520,Papier,0.37445757,2.4197334,0.1948068,0.29675307,8.5737919,0.17830626,0.025919402,0.094109695,0.42641085,10.489958,117.23292,55.890626,16.456102,22.575638,3.8979465
FECULENTS,Farine de seigle T170,null,315,1317.96,10.8,15.9,44.8,2.31,2.22,0.27,23.8,0.005,2,37,4.97,0,0,TRUE,FALSE,TRUE,9530,Papier,0.12841616,0.79964557,0.12299318,0.27926163,3.2005866,0.077370762,0.0084928516,0.032595985,0.25688703,12.503498,53.271762,33.734169,0.46380481,13.016705,3.1865771
FECULENTS,Farine de seigle T85,null,344,1439.296,12,8.12,70.7,0.93,1.37,0.15,7.15,0.0051,02.05,15.5,1,0,0,TRUE,FALSE,TRUE,9532,Papier,0.12841616,0.79964557,0.12299318,0.27926163,3.2005866,0.077370762,0.0084928516,0.032595985,0.25688703,12.503498,53.271762,33.734169,0.46380481,13.016705,3.1865771
